interferogram_id,point_id,x_m,y_m,elevation_m,los_displacement_m
DESC-17,2,2947.38,-7443.99,267.6,-0.002711
DESC-17,5,6440.82,928.92,290.64,-0.005739
DESC-17,6,5782.62,10477.42,251.82,-0.002533
DESC-17,7,6000.86,14696.79,250.2,0.003172
DESC-17,8,8734.4,-7425.01,252.63,-0.001225
DESC-17,9,-1873.09,-11214.63,252.6,-0.002028
DESC-17,10,-8301.88,5016.19,255.82,0.000545
DESC-17,11,11668.91,3860.67,251.62,-0.002353
DESC-17,12,-1687.1,12829.78,251.0,-0.001623
DESC-17,14,-12506.56,12119.15,250.08,0.000311
DESC-17,15,-14329.63,6225.82,250.22,-0.000943
DESC-17,17,12605.65,9574.56,250.22,-0.000912
DESC-17,18,5057.81,5001.96,277.64,-0.00339
DESC-17,21,14140.74,-10107.27,250.1,-0.002267
DESC-17,22,-1825.99,1584.09,583.3,-0.004175
DESC-17,23,-11902.4,-9858.45,250.25,-0.003014
DESC-17,26,5697.56,8737.96,254.29,-0.002414
DESC-17,27,-9355.2,-7127.66,251.95,0.002272
DESC-17,28,6265.57,10628.83,251.48,-0.001651
DESC-17,30,7277.53,-386.18,276.6,-0.00748
DESC-17,32,12490.06,11964.43,250.1,-0.000814
DESC-17,33,-7437.94,4332.93,260.67,-0.002218
DESC-17,34,-4047.21,-1795.32,362.76,0.002282
DESC-17,36,4210.21,-14680.75,250.31,-0.000768
DESC-17,37,-2204.7,11961.27,251.53,-0.001546
DESC-17,40,3447.4,6216.79,276.99,-0.001576
DESC-17,41,11366.43,-3887.69,251.94,-0.002615
DESC-17,42,-722.59,1256.25,826.86,-0.0171
DESC-17,43,3344.2,11193.29,252.08,0.001704
DESC-17,44,13425.15,-12823.53,250.05,-0.000896
DESC-17,45,10879.15,-2897.52,252.95,-0.001629
DESC-17,46,-14687.05,10974.17,250.05,0.001704
DESC-17,48,-4892.48,4424.59,282.72,0.000607
DESC-17,49,-1276.57,-12677.0,251.22,-0.001
DESC-17,51,14291.98,-5954.32,250.28,-0.002298
DESC-17,54,5036.9,-10047.59,252.94,-0.003428
DESC-17,56,10621.27,-2722.7,253.47,-0.000774
DESC-17,57,11346.98,3906.13,251.9,-0.003862
DESC-17,58,5038.67,-7151.94,261.8,-0.002253
DESC-17,59,-10276.56,-9900.86,250.49,-0.001701
DESC-17,60,5509.47,13354.61,250.45,-0.001856
DESC-17,61,-14966.48,-3675.3,250.25,-0.00107
DESC-17,62,-12267.92,6006.26,250.64,-0.001153
DESC-17,63,-1517.95,-3426.73,425.36,-0.002546
DESC-17,64,-8923.93,6646.88,252.64,-0.00206
DESC-17,65,4386.54,13850.51,250.43,-0.000187
DESC-17,66,5562.84,2716.4,297.44,-0.007279
DESC-17,67,146.43,-581.71,1309.44,-0.045008
DESC-17,68,-8988.84,-5455.13,253.87,0.001472
DESC-17,70,8355.58,3511.37,259.66,-0.007438
DESC-17,72,-11404.96,-12186.31,250.13,-0.002525
DESC-17,73,-13097.07,13025.98,250.04,-0.001103
DESC-17,76,10305.01,7276.21,251.32,-3.7e-05
DESC-17,77,-3561.22,9401.01,254.89,0.002874
DESC-17,78,14647.57,-5980.26,250.23,-0.003783
DESC-17,79,7641.02,5851.35,256.93,-0.001225
DESC-17,81,7587.49,-9632.52,251.68,0.001457
DESC-17,82,-2653.9,1416.38,489.5,-0.001355
DESC-17,83,-10907.46,-2175.42,252.7,0.003094
DESC-17,88,-6018.86,-10637.51,251.57,0.001944
DESC-17,89,-9163.88,-13927.37,250.13,0.001283
DESC-17,90,-1417.68,6671.04,279.78,-0.000788
DESC-17,91,-13267.28,-7954.68,250.25,-0.000144
DESC-17,92,3121.32,-42.28,518.64,-0.023643
DESC-17,93,-7593.66,-5117.84,258.26,-0.000208
DESC-17,96,8637.28,10943.11,250.62,-0.000687
DESC-17,98,9326.46,-1596.14,257.98,-0.001587
DESC-17,99,-13480.14,-3300.78,250.58,0.003735
DESC-17,100,14574.91,14319.08,250.02,0.000173
DESC-17,101,-6572.08,-14614.42,250.19,0.002658
DESC-17,102,-14505.45,5999.35,250.21,0.000373
DESC-17,103,-5158.59,10985.79,251.53,0.00257
DESC-17,104,8071.04,-2234.35,264.64,-0.00376
DESC-17,106,-10751.62,-12242.46,250.16,0.001091
DESC-17,107,8349.85,11432.66,250.54,-0.000748
DESC-17,108,6384.54,-772.52,292.92,-0.006636
DESC-17,109,-2503.74,-379.0,567.54,-0.006271
DESC-17,111,6804.78,7006.61,256.32,-0.003937
DESC-17,112,-13598.44,-12667.44,250.04,0.002038
DESC-17,114,1297.05,12483.63,251.27,-0.002791
DESC-17,115,-5313.56,7325.97,258.43,0.001288
DESC-17,117,-2865.32,8921.6,257.17,-0.002262
DESC-17,121,1260.12,11021.41,252.85,0.000106
DESC-17,122,12825.85,-6231.59,250.56,-0.002246
DESC-17,123,-4095.53,5460.03,278.98,0.001212
DESC-17,124,6072.05,-9801.16,252.51,-0.000873
DESC-17,126,-8627.19,-6453.27,253.38,-0.002061
DESC-17,130,642.93,2861.85,516.96,-0.00985
DESC-17,133,-12883.91,-1872.95,250.94,0.003227
DESC-17,135,-4421.05,14521.01,250.28,0.001389
DESC-17,136,11298.87,-5289.19,251.5,0.000293
DESC-17,139,-14177.18,-9372.53,250.11,0.002458
DESC-17,143,1858.02,-14460.74,250.45,-0.001027
DESC-17,144,11135.73,1015.15,253.04,-0.004544
DESC-17,145,-14957.16,10962.89,250.04,0.000209
DESC-17,146,-8196.86,3150.87,259.7,0.00336
DESC-17,147,7300.71,-5451.11,259.74,-0.004258
DESC-17,152,14469.37,-1620.84,250.47,-0.001263
DESC-17,153,-10520.85,10143.35,250.38,-0.002291
DESC-17,154,4639.27,-4336.88,295.02,-0.005346
DESC-17,157,11787.82,14400.13,250.05,-0.002126
DESC-17,158,1615.68,-9749.08,256.12,-0.003481
DESC-17,159,-8461.14,-8400.32,251.81,0.000649
DESC-17,166,-8120.93,-10112.79,251.02,-0.001367
DESC-17,167,4892.91,13333.11,250.52,-0.001466
DESC-17,168,-6235.6,954.81,288.49,0.000217
DESC-17,169,13402.43,5018.06,250.53,0.003217
DESC-17,171,-5523.93,-4253.36,277.97,0.000885
DESC-17,172,-3185.08,1572.13,427.07,-0.000738
DESC-17,173,-13395.89,2447.38,250.66,0.00203
DESC-17,176,-7950.92,13022.51,250.27,-0.00096
DESC-17,177,-1296.47,4102.29,369.78,-0.001423
DESC-17,179,-8747.49,-12894.92,250.24,0.00051
DESC-17,180,12266.61,13396.36,250.06,-0.000518
DESC-17,181,-2692.69,-13102.27,250.85,0.000417
DESC-17,182,-11927.91,-5449.0,250.91,-0.000934
DESC-17,183,6105.11,-2039.78,293.0,-0.009419
DESC-17,184,-11653.76,1280.97,251.9,-0.000423
DESC-17,185,-8851.07,8606.13,251.34,0.001306
DESC-17,187,-1452.35,11908.85,251.69,8.8e-05
DESC-17,188,8634.52,-931.52,262.27,-0.003523
DESC-17,189,3491.21,-1004.99,454.01,-0.019111
DESC-17,190,-7306.27,13542.75,250.25,-0.000552
DESC-17,191,-5113.18,10749.25,251.74,0.004404
DESC-17,192,-12212.75,-3467.58,251.13,-0.001889
DESC-17,193,-14240.7,-8.35,250.47,-0.001018
DESC-17,195,-14260.72,-6664.92,250.21,0.000813
DESC-17,196,6620.93,3387.35,273.71,-0.00352
DESC-17,200,-145.35,-3700.64,436.06,-0.011234
DESC-17,201,4919.77,-14635.7,250.28,-0.002204
DESC-17,204,12259.88,13744.9,250.05,0.00304
DESC-17,206,-8785.36,10432.06,250.66,-0.001101
DESC-17,207,6200.86,1778.1,291.58,-0.004663
DESC-17,209,5023.11,3806.16,293.88,-0.00747
DESC-17,210,-12412.65,-3184.91,251.06,0.0007
DESC-17,212,4069.37,13268.44,250.62,0.002084
DESC-17,213,5030.09,14762.17,250.24,0.000542
DESC-17,214,5792.73,9687.2,252.66,-0.003141
DESC-17,215,-4767.62,7691.98,258.45,0.001883
DESC-17,218,8018.87,14026.22,250.18,0.001678
DESC-17,221,-2337.55,-7357.07,269.53,0.00079
DESC-17,225,-3267.07,13678.07,250.53,0.000963
DESC-17,229,4227.87,120.12,394.9,-0.013393
DESC-17,230,5896.34,-14015.99,250.32,-0.004592
DESC-17,231,-7039.58,-799.89,275.28,0.004674
DESC-17,235,6040.39,-14930.35,250.2,-0.000786
DESC-17,236,-14438.63,12717.06,250.03,-0.000462
DESC-17,238,10356.2,304.9,254.81,-0.000594
DESC-17,239,4916.38,11693.99,251.21,-0.001774
DESC-17,240,13506.35,-12916.21,250.05,-0.000268
DESC-17,242,-9930.72,1791.33,254.7,0.001285
DESC-17,243,-10084.09,-9917.13,250.53,0.002048
DESC-17,246,-8082.41,-7364.93,253.12,-0.002444
DESC-17,247,634.03,11635.92,252.07,-0.002376
DESC-17,249,-8649.09,-6826.45,252.96,-0.000465
DESC-17,250,4859.19,9462.4,253.79,-0.003677
DESC-17,251,8224.26,-5414.85,256.47,0.000511
DESC-17,252,5292.51,-9460.62,253.67,-0.003813
DESC-17,253,14774.82,-12189.97,250.04,-0.000989
DESC-17,256,7836.43,1288.83,268.3,-0.005752
DESC-17,257,2929.53,14295.3,250.41,-0.001628
DESC-17,258,-9301.97,11325.63,250.37,0.000309
DESC-17,262,-1321.34,4262.31,359.63,-0.002973
DESC-17,263,11210.0,13438.09,250.09,-0.004989
DESC-17,264,-9423.97,-2492.32,255.81,-0.000864
DESC-17,267,11178.56,9249.23,250.46,0.00186
DESC-17,268,-3270.71,14299.34,250.38,0.002493
DESC-17,270,11983.5,8389.96,250.43,-0.001855
DESC-17,272,-11599.21,12171.94,250.11,-0.000973
DESC-17,274,-11251.69,10758.27,250.22,-0.000183
DESC-17,275,-14573.5,9388.01,250.08,-0.001466
DESC-17,276,-12773.4,-7601.69,250.35,-2.9e-05
DESC-17,277,-3578.3,5443.77,284.53,0.001269
DESC-17,279,-9679.3,-7873.64,251.32,-0.001379
DESC-17,280,-12280.07,-1106.44,251.37,0.001706
DESC-17,282,-9506.18,-13098.6,250.17,-0.000405
DESC-17,283,-1894.76,2714.71,454.47,-0.000313
DESC-17,284,-8643.83,-12827.25,250.26,-0.001128
DESC-17,285,-3233.89,12134.92,251.22,-0.001353
DESC-17,288,6974.38,6609.19,256.93,-0.000232
DESC-17,289,-10541.61,-10003.97,250.42,-0.003567
DESC-17,290,-4829.27,10815.97,251.8,0.00361
DESC-17,292,-5155.78,-9641.25,253.22,0.002234
DESC-17,294,14777.13,-7858.59,250.14,-0.001846
DESC-17,298,13249.07,-5017.85,250.59,0.001241
DESC-17,299,-8860.18,-12701.16,250.25,-0.000318
DESC-17,300,1627.63,-6562.07,284.84,-0.005966
DESC-17,301,-2170.5,6527.1,278.61,8e-06
DESC-17,302,10861.04,-11041.34,250.28,-0.001013
DESC-17,306,8563.08,-12080.47,250.41,-0.000813
DESC-17,307,3449.02,1645.78,426.94,-0.012668
DESC-17,311,5695.6,-12453.33,250.75,-0.002111
DESC-17,313,-4656.0,11558.21,251.28,0.000241
DESC-17,314,-1292.16,-4735.54,343.37,-0.00035
DESC-17,318,-6349.84,1175.22,285.39,0.002651
DESC-17,319,-13637.19,7137.7,250.25,0.001115
DESC-17,322,-11585.92,7117.85,250.67,0.001206
DESC-17,323,9871.5,11771.16,250.28,0.000995
DESC-17,325,-14396.79,12025.05,250.04,-0.001289
DESC-17,328,9451.91,8998.4,251.02,0.003438
DESC-17,330,-9671.21,3143.73,254.49,0.003556
DESC-17,332,-7161.41,-6059.5,257.37,-0.00085
DESC-17,334,13624.48,-4400.03,250.54,-0.000364
DESC-17,336,4597.6,1672.53,348.34,-0.01008
DESC-17,337,12765.53,14057.19,250.04,-0.000836
DESC-17,339,-9397.45,-10805.43,250.48,0.000865
DESC-17,343,-277.14,8562.86,261.44,6.4e-05
DESC-17,345,-13441.68,-3957.27,250.54,-6e-06
DESC-17,346,-1261.66,13709.75,250.63,-0.000112
DESC-17,348,-4817.06,-2113.77,320.98,0.001874
DESC-17,353,-12631.36,868.42,251.13,-6.4e-05
DESC-17,355,-2234.4,12128.0,251.4,-0.001539
DESC-17,356,-4109.56,-6545.14,268.97,-0.001776
DESC-17,357,-48.89,7341.69,272.64,-0.000291
DESC-17,358,10548.01,-12194.93,250.2,0.000773
DESC-17,359,3963.66,3458.87,327.78,-0.004792
DESC-17,361,13140.65,3887.76,250.74,-0.00072
DESC-17,362,-5244.72,7739.09,257.15,0.003308
DESC-17,363,1213.29,-13135.45,250.97,-0.00074
DESC-17,364,-3549.11,8125.77,259.43,0.000793
DESC-17,365,-548.92,-5477.13,318.09,-0.00252
DESC-17,366,10351.71,8898.31,250.74,0.000568
DESC-17,368,13396.27,-9696.25,250.16,0.002967
DESC-17,369,8448.02,-12234.96,250.39,-0.000512
DESC-17,372,-3928.87,-3085.46,333.89,-0.001257
DESC-17,374,-5824.31,-7546.45,256.9,-0.00177
DESC-17,375,5116.91,-12464.13,250.84,-0.000814
DESC-17,376,-4842.05,-5025.08,278.23,0.002773
DESC-17,377,-3576.81,12681.59,250.87,0.001348
DESC-17,378,2517.15,-6312.75,284.48,-0.004527
DESC-17,379,9549.62,-7827.65,251.61,-0.002218
DESC-17,384,-11717.74,14044.14,250.05,0.001561
DESC-17,385,-6634.86,-10145.9,251.65,0.001188
DESC-17,386,-12314.39,-13645.85,250.05,0.001456
DESC-17,387,-7273.27,-6995.34,254.99,-0.002184
DESC-17,390,10261.57,10831.46,250.36,0.002513
DESC-17,391,4923.48,14689.49,250.25,0.001037
DESC-17,393,8271.65,9430.4,251.34,-0.000957
DESC-17,394,-11072.39,-9086.16,250.47,-0.002167
DESC-17,395,-12925.96,5022.91,250.57,0.002449
DESC-17,397,-7317.2,-8807.59,252.37,0.00195
DESC-17,398,-12217.41,2711.74,251.22,-0.001189
DESC-17,400,1640.66,11469.66,252.17,-0.002363
DESC-17,402,7868.19,9779.47,251.33,-0.003386
DESC-17,404,9641.95,6637.36,252.19,-0.004653
DESC-17,405,12259.35,2217.45,251.49,0.001392
DESC-17,407,4000.29,-7630.73,262.62,-0.002476
DESC-17,408,-11931.59,5648.71,250.83,0.001968
DESC-17,412,13420.1,3265.47,250.7,-0.000292
DESC-17,413,3330.73,5342.65,292.59,-0.002992
DESC-17,414,-106.93,315.18,1327.46,-0.038672
DESC-17,416,6131.38,11287.18,251.11,0.001335
DESC-17,418,12924.09,6611.48,250.46,-0.001908
DESC-17,419,2055.83,2351.17,501.65,-0.013619
DESC-17,420,9044.62,-10407.35,250.72,0.000993
DESC-17,423,-1341.67,2027.82,583.5,-0.007882
DESC-17,424,3951.88,1309.74,397.73,-0.012545
DESC-17,425,8860.15,-4428.45,256.27,-0.001913
DESC-17,426,-14279.51,-14900.03,250.01,-0.000417
DESC-17,427,-12481.34,1826.28,251.16,0.001489
DESC-17,429,7159.19,3519.54,267.58,-0.003959
DESC-17,430,399.26,-171.76,1457.94,-0.049253
DESC-17,432,797.88,-64.7,1226.71,-0.050382
DESC-17,434,-370.26,-188.86,1292.04,-0.034925
DESC-17,438,-834.7,-257.55,1053.0,-0.022888
DESC-17,439,-65.82,-1333.09,940.78,-0.032124
DESC-17,441,-143.88,196.98,1368.65,-0.040196
DESC-17,442,145.02,387.71,1329.63,-0.043562
DESC-17,444,-701.19,93.5,1114.04,-0.023414
DESC-17,447,-377.87,-773.83,1112.55,-0.032335
DESC-17,448,-403.14,70.17,1268.21,-0.035277
DESC-17,451,-456.33,199.97,1216.04,-0.032742
DESC-17,452,-432.65,-1202.16,943.52,-0.02678
DESC-17,454,-892.79,109.32,1026.99,-0.022605
DESC-17,457,332.26,-922.08,1117.46,-0.042672
DESC-17,460,1115.0,602.08,976.12,-0.040266
DESC-17,463,-551.24,964.73,945.9,-0.024429
DESC-17,467,-197.53,-995.79,1062.45,-0.033194
DESC-17,470,-1066.48,-237.98,958.2,-0.01897
DESC-17,471,220.82,-1204.72,998.55,-0.039629
DESC-17,472,-111.51,587.0,1190.31,-0.03681
DESC-17,475,136.61,154.64,1478.64,-0.045407
DESC-17,476,658.71,-313.52,1275.83,-0.050472
DESC-17,479,311.44,-368.46,1415.12,-0.047389
DESC-17,482,-599.52,-697.38,1066.28,-0.028222
DESC-17,486,-206.24,221.07,1330.42,-0.040217
DESC-17,487,596.26,59.59,1329.73,-0.050165
DESC-17,488,1230.7,-587.95,971.14,-0.049225
DESC-17,489,-303.19,210.06,1288.26,-0.037205
DESC-17,491,-403.37,705.51,1070.91,-0.027904
DESC-17,494,-298.57,1100.8,944.01,-0.027247
DESC-17,495,-360.01,25.15,1298.3,-0.036869
DESC-17,499,-666.32,840.2,956.86,-0.02393
DESC-17,500,418.11,233.53,1363.25,-0.047934
DESC-17,501,1400.92,-96.92,948.69,-0.043523
DESC-17,503,-146.37,350.22,1297.32,-0.03853
DESC-17,504,506.9,246.11,1320.24,-0.047765
DESC-17,505,601.71,1092.28,946.65,-0.034238
DESC-17,506,32.72,508.38,1253.17,-0.04073
DESC-17,507,-214.24,-299.33,1355.46,-0.037436
DESC-17,509,-670.24,-729.5,1032.88,-0.02912
DESC-17,510,112.38,280.0,1394.97,-0.043339
DESC-17,511,-288.28,-1259.46,945.89,-0.028104
DESC-17,512,1126.6,-401.0,1040.85,-0.049168
DESC-17,514,455.74,166.92,1375.4,-0.049675
DESC-17,519,1316.08,199.86,969.11,-0.043831
DESC-17,520,258.35,-975.18,1098.34,-0.041289
DESC-17,522,1088.49,105.06,1072.88,-0.04551
DESC-17,523,742.61,-298.31,1235.72,-0.051346
DESC-17,525,907.96,-1046.6,957.55,-0.043737
DESC-17,526,1004.59,568.39,1021.45,-0.042223
DESC-17,527,787.11,-1075.38,976.08,-0.04367
DESC-17,529,-83.31,-927.53,1109.08,-0.034836
DESC-17,531,381.46,1111.85,963.17,-0.032171
DESC-17,532,409.91,-165.01,1452.68,-0.050219
DESC-17,534,278.57,-780.5,1192.52,-0.043531
DESC-17,535,643.43,1039.75,959.4,-0.034711
DESC-17,537,497.99,-1027.87,1048.92,-0.043305
DESC-17,539,-1.33,1088.85,977.38,-0.031184
DESC-17,540,1157.46,-21.85,1049.19,-0.046474
DESC-17,542,1085.39,-376.36,1061.68,-0.050514
DESC-17,544,-402.29,-968.19,1033.03,-0.028857
DESC-17,546,591.54,-81.27,1345.45,-0.051608
DESC-17,547,-402.79,165.55,1250.43,-0.035255
DESC-17,549,1333.93,-140.96,974.6,-0.046385
DESC-17,550,-291.65,-1173.27,977.17,-0.0279
DESC-17,553,-561.49,665.99,1039.59,-0.027374
DESC-17,555,689.81,32.94,1280.54,-0.050442
DESC-17,557,228.91,568.49,1223.89,-0.040345
DESC-17,559,247.06,-443.98,1385.64,-0.046762
DESC-17,560,-53.56,978.66,1019.17,-0.031607
DESC-17,561,-178.43,-998.63,1064.23,-0.033353
DESC-17,562,263.06,1029.32,1003.51,-0.032682
DESC-17,563,822.25,-730.24,1082.67,-0.04767
DESC-17,564,-336.53,1078.59,946.53,-0.026896
DESC-17,565,-208.12,632.72,1148.83,-0.034273
DESC-17,567,694.34,-1009.94,1019.39,-0.043172
DESC-17,570,-82.19,-1040.46,1058.57,-0.034579
DESC-17,571,-823.66,-56.04,1064.96,-0.023553
DESC-17,572,71.28,-276.36,1494.76,-0.047417
DESC-17,577,818.2,-897.86,1028.6,-0.047054
DESC-17,578,372.32,476.76,1253.42,-0.042528
DESC-17,581,528.18,-457.45,1290.43,-0.050407
DESC-17,582,1177.95,-350.82,1025.62,-0.049964
DESC-17,583,10.5,-928.62,1118.22,-0.037495
DESC-17,586,230.7,105.15,1501.4,-0.047705
DESC-17,588,204.86,164.13,1468.31,-0.046187
DESC-17,591,-491.8,96.46,1217.23,-0.032322
DESC-17,593,-404.55,412.51,1177.21,-0.033562
DESC-17,597,119.26,491.64,1268.61,-0.041574
DESC-17,598,-892.76,-484.98,1002.02,-0.022919
DESC-17,599,766.32,-534.74,1164.81,-0.050729
DESC-17,600,590.05,-813.46,1120.47,-0.046224
DESC-17,601,366.26,190.55,1404.94,-0.047192
DESC-17,605,-618.62,415.33,1092.38,-0.02537
DESC-17,607,212.56,-1199.18,1001.06,-0.038825
DESC-17,608,-812.74,315.43,1035.26,-0.021723
DESC-17,609,-776.75,23.13,1083.96,-0.024221
DESC-17,610,457.93,1102.48,960.08,-0.033066
DESC-17,611,-314.95,-579.85,1208.12,-0.034965
DESC-17,612,-600.55,-796.81,1036.54,-0.027076
DESC-17,614,992.94,317.26,1084.24,-0.044442
DESC-17,618,-734.22,-396.48,1080.87,-0.026218
DESC-17,619,-1027.91,-609.05,933.25,-0.02012
DESC-17,622,1024.67,-333.0,1094.19,-0.05112
DESC-17,623,629.27,-259.66,1303.5,-0.050738
DESC-17,625,744.91,992.53,958.29,-0.036119
DESC-17,629,-1142.05,25.47,931.32,-0.017492
DESC-18,1,-4410.09,14055.44,250.37,0.000169
DESC-18,4,-12659.81,-3577.24,250.88,0.001158
DESC-18,5,6440.82,928.92,290.64,-0.003681
DESC-18,6,5782.62,10477.42,251.82,0.001367
DESC-18,8,8734.4,-7425.01,252.63,-0.003159
DESC-18,9,-1873.09,-11214.63,252.6,-0.000816
DESC-18,13,10048.84,-11062.4,250.38,-0.005823
DESC-18,17,12605.65,9574.56,250.22,-0.001019
DESC-18,18,5057.81,5001.96,277.64,-0.004513
DESC-18,19,5402.17,9982.25,252.56,0.00195
DESC-18,23,-11902.4,-9858.45,250.25,-0.001327
DESC-18,24,6966.1,7383.88,255.1,-0.003787
DESC-18,26,5697.56,8737.96,254.29,-0.005606
DESC-18,29,1027.16,-8117.06,265.68,-0.003164
DESC-18,31,4787.76,2755.18,318.33,-0.005263
DESC-18,32,12490.06,11964.43,250.1,6e-06
DESC-18,35,-13928.41,-14931.65,250.02,-0.001672
DESC-18,37,-2204.7,11961.27,251.53,0.002981
DESC-18,38,11573.84,11713.92,250.15,0.001041
DESC-18,40,3447.4,6216.79,276.99,-0.003409
DESC-18,44,13425.15,-12823.53,250.05,0.000125
DESC-18,45,10879.15,-2897.52,252.95,-0.00032
DESC-18,46,-14687.05,10974.17,250.05,-0.003725
DESC-18,47,2715.27,4181.24,338.32,-0.005788
DESC-18,48,-4892.48,4424.59,282.72,-0.001106
DESC-18,51,14291.98,-5954.32,250.28,-0.000188
DESC-18,53,-4001.17,1668.08,364.65,0.002666
DESC-18,54,5036.9,-10047.59,252.94,-0.002156
DESC-18,55,-10392.71,10359.13,250.37,0.002023
DESC-18,56,10621.27,-2722.7,253.47,0.001623
DESC-18,57,11346.98,3906.13,251.9,-0.000163
DESC-18,58,5038.67,-7151.94,261.8,-0.00284
DESC-18,59,-10276.56,-9900.86,250.49,-0.000213
DESC-18,60,5509.47,13354.61,250.45,-0.000491
DESC-18,61,-14966.48,-3675.3,250.25,0.001403
DESC-18,62,-12267.92,6006.26,250.64,0.002964
DESC-18,64,-8923.93,6646.88,252.64,0.00154
DESC-18,66,5562.84,2716.4,297.44,-0.003618
DESC-18,67,146.43,-581.71,1309.44,-0.042269
DESC-18,70,8355.58,3511.37,259.66,-0.002314
DESC-18,71,12842.38,-7175.91,250.43,-0.003642
DESC-18,75,3740.71,-9175.53,256.12,-0.004353
DESC-18,76,10305.01,7276.21,251.32,-0.003308
DESC-18,77,-3561.22,9401.01,254.89,0.003376
DESC-18,78,14647.57,-5980.26,250.23,-0.001315
DESC-18,79,7641.02,5851.35,256.93,-0.00228
DESC-18,84,-14982.96,-11234.75,250.04,-0.000212
DESC-18,85,-12365.9,-960.84,251.31,0.000506
DESC-18,89,-9163.88,-13927.37,250.13,0.00202
DESC-18,90,-1417.68,6671.04,279.78,-0.001277
DESC-18,91,-13267.28,-7954.68,250.25,-0.000896
DESC-18,92,3121.32,-42.28,518.64,-0.022447
DESC-18,93,-7593.66,-5117.84,258.26,0.004694
DESC-18,94,1733.34,-917.53,767.55,-0.039931
DESC-18,96,8637.28,10943.11,250.62,-0.002796
DESC-18,97,-6031.84,5289.64,264.81,0.002181
DESC-18,100,14574.91,14319.08,250.02,0.001224
DESC-18,101,-6572.08,-14614.42,250.19,0.002038
DESC-18,102,-14505.45,5999.35,250.21,0.001375
DESC-18,103,-5158.59,10985.79,251.53,0.001386
DESC-18,104,8071.04,-2234.35,264.64,-0.007876
DESC-18,105,-9202.52,-9887.45,250.75,-0.000915
DESC-18,106,-10751.62,-12242.46,250.16,0.001509
DESC-18,107,8349.85,11432.66,250.54,-1.3e-05
DESC-18,109,-2503.74,-379.0,567.54,-0.001267
DESC-18,112,-13598.44,-12667.44,250.04,7.4e-05
DESC-18,113,-7336.73,-10195.33,251.29,0.002955
DESC-18,115,-5313.56,7325.97,258.43,0.000706
DESC-18,116,-7254.47,3778.25,263.54,0.001355
DESC-18,118,-8245.96,10224.41,250.87,0.00018
DESC-18,120,10180.61,-8957.99,250.82,-0.001315
DESC-18,125,259.75,-7940.28,267.76,-0.002557
DESC-18,126,-8627.19,-6453.27,253.38,0.000786
DESC-18,127,-4478.33,12829.92,250.69,0.002284
DESC-18,128,-1780.91,8782.93,259.07,0.000512
DESC-18,129,-14301.01,-1718.46,250.43,0.000314
DESC-18,130,642.93,2861.85,516.96,-0.011282
DESC-18,132,8966.77,-11108.03,250.55,-0.000898
DESC-18,133,-12883.91,-1872.95,250.94,2e-05
DESC-18,134,1517.87,-608.9,869.85,-0.043783
DESC-18,137,-6132.09,9106.46,252.89,0.00042
DESC-18,138,8435.32,4689.47,256.91,-0.001224
DESC-18,142,-9602.4,2867.55,254.88,0.000387
DESC-18,144,11135.73,1015.15,253.04,0.000867
DESC-18,146,-8196.86,3150.87,259.7,0.003697
DESC-18,147,7300.71,-5451.11,259.74,-0.005184
DESC-18,149,-14657.04,-4450.95,250.26,0.002147
DESC-18,151,-4924.44,13058.72,250.56,0.000552
DESC-18,152,14469.37,-1620.84,250.47,-0.003398
DESC-18,155,1480.02,12574.55,251.19,-0.00074
DESC-18,156,13545.64,-6084.81,250.4,0.00026
DESC-18,157,11787.82,14400.13,250.05,-0.000347
DESC-18,158,1615.68,-9749.08,256.12,-0.001543
DESC-18,160,4714.8,2983.98,316.02,-0.008199
DESC-18,163,2890.49,-5761.04,292.1,-0.003841
DESC-18,164,-2586.4,-9007.43,257.82,-0.001561
DESC-18,168,-6235.6,954.81,288.49,-0.001044
DESC-18,169,13402.43,5018.06,250.53,0.001819
DESC-18,170,2425.83,-13713.1,250.65,0.000925
DESC-18,171,-5523.93,-4253.36,277.97,-0.000582
DESC-18,172,-3185.08,1572.13,427.07,-0.002276
DESC-18,173,-13395.89,2447.38,250.66,0.001403
DESC-18,174,-934.9,12854.18,251.03,-0.001349
DESC-18,177,-1296.47,4102.29,369.78,0.000109
DESC-18,180,12266.61,13396.36,250.06,-0.000148
DESC-18,181,-2692.69,-13102.27,250.85,0.001192
DESC-18,182,-11927.91,-5449.0,250.91,0.002314
DESC-18,184,-11653.76,1280.97,251.9,0.000699
DESC-18,187,-1452.35,11908.85,251.69,-0.000565
DESC-18,189,3491.21,-1004.99,454.01,-0.020936
DESC-18,191,-5113.18,10749.25,251.74,0.002194
DESC-18,193,-14240.7,-8.35,250.47,-0.000784
DESC-18,195,-14260.72,-6664.92,250.21,0.001504
DESC-18,196,6620.93,3387.35,273.71,-0.003312
DESC-18,197,12034.91,-8995.71,250.36,-0.003297
DESC-18,198,5109.42,7371.14,259.69,0.000644
DESC-18,199,-1880.93,12142.27,251.43,0.001253
DESC-18,208,-7441.72,-9424.37,251.74,0.001054
DESC-18,209,5023.11,3806.16,293.88,-0.002901
DESC-18,210,-12412.65,-3184.91,251.06,-0.00053
DESC-18,217,8474.23,-1013.18,263.34,0.000911
DESC-18,218,8018.87,14026.22,250.18,-0.000261
DESC-18,220,9056.0,-4965.1,254.96,-0.001384
