station_id,day,east_disp_m,north_disp_m,vertical_disp_m,east_sigma_m,north_sigma_m,vertical_sigma_m
GNSS-08,220,0.008004,-0.003837,-0.006314,0.005,0.005,0.011
GNSS-08,221,-0.002472,-0.00011,0.010867,0.005,0.005,0.011
GNSS-08,222,0.002822,0.000627,-0.018139,0.005,0.005,0.011
GNSS-08,223,0.001613,-1.5e-05,0.010009,0.005,0.005,0.011
GNSS-08,224,-0.001142,-0.002951,0.008027,0.005,0.005,0.011
GNSS-08,225,-0.000477,0.003748,0.005971,0.005,0.005,0.011
GNSS-08,226,0.002741,0.007604,-0.011237,0.005,0.005,0.011
GNSS-08,227,0.009288,0.00025,-0.004242,0.005,0.005,0.011
GNSS-08,228,0.001008,-0.008763,0.002619,0.005,0.005,0.011
GNSS-08,229,0.004018,-0.002533,0.014509,0.005,0.005,0.011
GNSS-08,230,0.002575,-0.002102,-0.011041,0.005,0.005,0.011
GNSS-08,231,0.000965,0.004029,-0.001644,0.005,0.005,0.011
GNSS-08,232,-0.005178,-0.006201,-0.005217,0.005,0.005,0.011
GNSS-08,233,-0.005309,0.000868,0.006137,0.005,0.005,0.011
GNSS-08,234,0.012184,-0.009497,-0.011278,0.005,0.005,0.011
GNSS-08,235,-0.0046,-0.002718,0.007283,0.005,0.005,0.011
GNSS-08,236,0.003514,0.007264,-0.009645,0.005,0.005,0.011
GNSS-08,237,0.006929,0.005651,0.027424,0.005,0.005,0.011
GNSS-08,238,0.013743,-0.000358,-0.019641,0.005,0.005,0.011
GNSS-08,239,0.000607,-0.010963,0.012578,0.005,0.005,0.011
GNSS-08,240,-0.003196,-0.011128,-0.003004,0.005,0.005,0.011
GNSS-08,241,-0.002784,-0.000727,0.001607,0.005,0.005,0.011
GNSS-08,242,0.007286,0.002207,0.003849,0.005,0.005,0.011
GNSS-08,243,0.004547,-0.006788,-0.009246,0.005,0.005,0.011
GNSS-08,244,0.009172,0.001559,0.001867,0.005,0.005,0.011
GNSS-08,245,-0.001572,0.001899,-0.001915,0.005,0.005,0.011
GNSS-08,246,0.007906,-0.003488,-0.01546,0.005,0.005,0.011
GNSS-08,247,0.009941,-0.002992,-0.009309,0.005,0.005,0.011
GNSS-08,248,0.003576,-0.00404,-0.004081,0.005,0.005,0.011
GNSS-08,249,0.00543,0.003612,-0.012667,0.005,0.005,0.011
GNSS-08,250,0.003081,-0.008257,-0.000915,0.005,0.005,0.011
GNSS-08,251,0.001602,-0.006954,0.015591,0.005,0.005,0.011
GNSS-08,252,0.000726,-0.006418,-0.00397,0.005,0.005,0.011
GNSS-08,253,0.000164,-0.002127,0.007303,0.005,0.005,0.011
GNSS-08,254,0.013406,-0.003336,0.003637,0.005,0.005,0.011
GNSS-08,255,0.002314,-0.013033,-0.009991,0.005,0.005,0.011
GNSS-08,256,-0.00512,0.001751,0.025092,0.005,0.005,0.011
GNSS-08,257,0.005428,-0.008261,0.014619,0.005,0.005,0.011
GNSS-08,258,0.010108,0.001412,0.006977,0.005,0.005,0.011
GNSS-08,259,0.000735,-0.005751,0.002304,0.005,0.005,0.011
GNSS-08,260,0.00203,-0.012638,0.00817,0.005,0.005,0.011
GNSS-08,261,-0.000747,-0.013628,0.003028,0.005,0.005,0.011
GNSS-08,262,0.007784,0.007425,-0.001245,0.005,0.005,0.011
GNSS-08,263,0.003528,-0.006967,0.028315,0.005,0.005,0.011
GNSS-08,264,0.010733,0.000402,-0.00169,0.005,0.005,0.011
GNSS-08,265,0.006808,-0.006127,0.011562,0.005,0.005,0.011
GNSS-08,266,-4.2e-05,0.001495,0.003054,0.005,0.005,0.011
GNSS-08,267,0.012869,-0.005982,0.003802,0.005,0.005,0.011
GNSS-08,268,0.006145,-0.003209,-0.016857,0.005,0.005,0.011
GNSS-08,269,0.00718,0.001167,-0.01068,0.005,0.005,0.011
GNSS-08,270,0.013931,-0.008003,-0.006802,0.005,0.005,0.011
GNSS-08,271,0.005678,0.000511,0.014169,0.005,0.005,0.011
GNSS-08,272,0.002318,-0.013112,0.003215,0.005,0.005,0.011
GNSS-08,273,0.011375,-0.004183,0.012225,0.005,0.005,0.011
GNSS-08,274,0.003875,-0.003429,-0.018976,0.005,0.005,0.011
GNSS-08,275,0.007838,-0.008271,-0.016049,0.005,0.005,0.011
GNSS-08,276,0.00566,-0.001196,-0.002561,0.005,0.005,0.011
GNSS-08,277,0.009607,0.000631,0.00786,0.005,0.005,0.011
GNSS-08,278,0.009717,-0.010794,0.004767,0.005,0.005,0.011
GNSS-08,279,0.001952,0.004355,0.007536,0.005,0.005,0.011
GNSS-08,280,0.001775,-0.010786,0.000676,0.005,0.005,0.011
GNSS-08,281,0.001015,0.006534,-0.024286,0.005,0.005,0.011
GNSS-08,282,0.00486,0.002747,-0.011297,0.005,0.005,0.011
GNSS-08,283,0.003396,-0.002786,-0.000874,0.005,0.005,0.011
GNSS-08,284,-0.003345,-0.000775,-0.01359,0.005,0.005,0.011
GNSS-08,285,0.012907,-0.000259,0.010382,0.005,0.005,0.011
GNSS-08,286,0.009576,-0.000508,-0.016581,0.005,0.005,0.011
GNSS-08,287,0.000894,-0.011075,0.002902,0.005,0.005,0.011
GNSS-08,288,-0.000874,0.003678,0.013109,0.005,0.005,0.011
GNSS-08,289,-0.000205,-0.005482,-0.01878,0.005,0.005,0.011
GNSS-08,290,0.007689,-0.008078,0.004927,0.005,0.005,0.011
GNSS-08,291,-0.001724,0.00668,-0.00817,0.005,0.005,0.011
GNSS-08,292,0.009351,0.007771,-0.004418,0.005,0.005,0.011
GNSS-08,293,-0.000221,-0.006732,-0.003326,0.005,0.005,0.011
GNSS-08,294,0.011352,-0.001137,0.004034,0.005,0.005,0.011
GNSS-08,295,-0.007158,-0.003597,-0.005673,0.005,0.005,0.011
GNSS-08,296,0.004094,-0.008667,0.001403,0.005,0.005,0.011
GNSS-08,297,0.001749,-0.003414,-0.010246,0.005,0.005,0.011
GNSS-08,298,-0.011919,-0.008528,0.01907,0.005,0.005,0.011
GNSS-08,299,0.001137,0.004178,-0.000635,0.005,0.005,0.011
GNSS-08,300,0.008535,-0.000859,8e-06,0.005,0.005,0.011
GNSS-08,301,0.016091,-0.010364,0.01353,0.005,0.005,0.011
GNSS-08,302,0.008851,0.00697,0.02723,0.005,0.005,0.011
GNSS-08,303,-0.007511,-0.004931,0.0161,0.005,0.005,0.011
GNSS-08,304,0.006106,-0.003353,0.015573,0.005,0.005,0.011
GNSS-08,305,0.009575,0.008991,-0.009323,0.005,0.005,0.011
GNSS-08,306,0.001312,-0.003119,0.000978,0.005,0.005,0.011
GNSS-08,307,0.008372,-0.004543,0.019769,0.005,0.005,0.011
GNSS-08,308,0.024588,-0.012432,0.013909,0.005,0.005,0.011
GNSS-08,309,-0.000279,-0.000112,0.009075,0.005,0.005,0.011
GNSS-08,310,0.006492,-0.012886,0.011821,0.005,0.005,0.011
GNSS-08,311,0.015659,-0.007601,-0.001058,0.005,0.005,0.011
GNSS-08,312,0.013087,-0.004866,0.004919,0.005,0.005,0.011
GNSS-08,313,-0.000992,-0.009664,0.008446,0.005,0.005,0.011
GNSS-08,314,0.006885,-0.011035,0.003473,0.005,0.005,0.011
GNSS-08,315,0.00874,-0.000477,-0.001881,0.005,0.005,0.011
GNSS-08,316,0.000932,0.001016,0.010061,0.005,0.005,0.011
GNSS-08,317,0.006726,-0.006572,-0.001859,0.005,0.005,0.011
GNSS-08,318,0.012206,-0.001187,-0.02464,0.005,0.005,0.011
GNSS-08,319,0.013785,-0.01355,0.012182,0.005,0.005,0.011
GNSS-08,320,0.009631,-0.001283,-0.001887,0.005,0.005,0.011
GNSS-08,321,0.002592,-0.001876,0.004608,0.005,0.005,0.011
GNSS-08,322,0.010666,-0.006243,0.004297,0.005,0.005,0.011
GNSS-08,323,0.004952,0.010355,-0.01151,0.005,0.005,0.011
GNSS-08,324,0.006445,-0.007362,-0.006878,0.005,0.005,0.011
GNSS-08,325,0.006481,-0.001135,0.005021,0.005,0.005,0.011
GNSS-08,326,0.009103,-0.019115,-0.012569,0.005,0.005,0.011
GNSS-08,327,0.015956,-0.001025,0.006263,0.005,0.005,0.011
GNSS-08,328,0.005735,-0.003397,0.004569,0.005,0.005,0.011
GNSS-08,329,-0.000309,0.001307,-0.017622,0.005,0.005,0.011
GNSS-08,330,0.010175,0.00205,6.8e-05,0.005,0.005,0.011
GNSS-09,0,0.00459,0.010073,0.056379,0.012,0.012,0.025
GNSS-09,1,0.018261,-0.00493,0.021539,0.012,0.012,0.025
GNSS-09,2,-0.016517,0.009122,0.000873,0.012,0.012,0.025
GNSS-09,3,-0.02391,-0.003732,0.054453,0.012,0.012,0.025
GNSS-09,4,-0.002457,0.004143,0.02525,0.012,0.012,0.025
GNSS-09,5,-0.020217,0.004324,-0.018806,0.012,0.012,0.025
GNSS-09,6,-0.014238,0.027934,-0.0046,0.012,0.012,0.025
GNSS-09,7,-0.01418,-0.013978,0.044336,0.012,0.012,0.025
GNSS-09,8,-0.012427,0.002272,0.00227,0.012,0.012,0.025
GNSS-09,9,-0.01673,0.004286,0.033938,0.012,0.012,0.025
GNSS-09,10,-0.02171,-0.000887,0.004546,0.012,0.012,0.025
GNSS-09,11,-0.008004,-0.006193,0.034187,0.012,0.012,0.025
GNSS-09,12,-1.5e-05,0.000361,0.018804,0.012,0.012,0.025
GNSS-09,13,-0.005154,0.007645,0.023838,0.012,0.012,0.025
GNSS-09,14,0.006124,-0.001922,0.013907,0.012,0.012,0.025
GNSS-09,15,-0.012466,-0.00236,0.027795,0.012,0.012,0.025
GNSS-09,16,-0.008658,-0.009012,0.012122,0.012,0.012,0.025
GNSS-09,17,-0.005136,-0.012447,0.032249,0.012,0.012,0.025
GNSS-09,18,0.001884,0.025623,0.011184,0.012,0.012,0.025
GNSS-09,19,0.007254,-0.008428,-0.012382,0.012,0.012,0.025
GNSS-09,20,0.006401,0.009271,0.042915,0.012,0.012,0.025
GNSS-09,21,0.009567,0.012636,0.031614,0.012,0.012,0.025
GNSS-09,22,-0.020832,0.007624,-0.001068,0.012,0.012,0.025
GNSS-09,23,-0.006362,0.004337,-0.030907,0.012,0.012,0.025
GNSS-09,24,-0.009432,-0.007306,0.032015,0.012,0.012,0.025
GNSS-09,25,0.025882,0.024488,0.016959,0.012,0.012,0.025
GNSS-09,26,-0.009892,0.012009,0.034791,0.012,0.012,0.025
GNSS-09,27,-0.005803,0.021443,0.017258,0.012,0.012,0.025
GNSS-09,28,0.005876,-0.014321,0.001238,0.012,0.012,0.025
GNSS-09,29,0.010502,0.019596,-0.007297,0.012,0.012,0.025
GNSS-09,30,-0.006626,-0.00701,0.000278,0.012,0.012,0.025
GNSS-09,31,0.000552,-0.010706,0.006577,0.012,0.012,0.025
GNSS-09,32,0.025557,0.008976,-0.028646,0.012,0.012,0.025
GNSS-09,33,-0.003635,0.004521,0.022999,0.012,0.012,0.025
GNSS-09,34,-0.023872,-0.002882,-0.039735,0.012,0.012,0.025
GNSS-09,35,0.000847,-0.004766,0.030661,0.012,0.012,0.025
GNSS-09,36,-0.016015,0.015269,-0.006638,0.012,0.012,0.025
GNSS-09,37,0.022988,-0.00912,-0.014613,0.012,0.012,0.025
GNSS-09,38,0.009218,0.002718,-0.040021,0.012,0.012,0.025
GNSS-09,39,0.012649,0.0196,0.015732,0.012,0.012,0.025
GNSS-09,40,-0.010324,-0.006264,0.030713,0.012,0.012,0.025
GNSS-09,41,0.002961,-0.006989,-0.022539,0.012,0.012,0.025
GNSS-09,42,-0.022115,-0.008739,0.011857,0.012,0.012,0.025
GNSS-09,43,-0.027911,0.003024,0.013999,0.012,0.012,0.025
GNSS-09,44,0.008877,0.01335,0.027513,0.012,0.012,0.025
GNSS-09,45,-0.000249,-0.004465,0.072409,0.012,0.012,0.025
GNSS-09,46,-0.007797,-0.006118,0.02538,0.012,0.012,0.025
GNSS-09,47,0.005948,0.013159,0.020063,0.012,0.012,0.025
GNSS-09,48,-0.003295,0.014773,-0.026648,0.012,0.012,0.025
GNSS-09,49,-0.004553,-0.000739,-0.02012,0.012,0.012,0.025
GNSS-09,50,-0.004115,-0.005614,-0.001609,0.012,0.012,0.025
GNSS-09,51,-0.010318,-0.005292,0.022184,0.012,0.012,0.025
GNSS-09,52,-0.008065,-0.003915,0.006076,0.012,0.012,0.025
GNSS-09,53,0.009709,-0.015875,0.032626,0.012,0.012,0.025
GNSS-09,54,-0.008989,0.01697,0.046594,0.012,0.012,0.025
GNSS-09,55,-0.010597,0.015514,0.014692,0.012,0.012,0.025
GNSS-09,56,0.011042,0.0176,0.025884,0.012,0.012,0.025
GNSS-09,57,-0.006172,-0.015482,-0.007849,0.012,0.012,0.025
GNSS-09,58,-0.010004,-0.006498,0.047035,0.012,0.012,0.025
GNSS-09,59,-0.009506,-0.001201,-0.006986,0.012,0.012,0.025
GNSS-09,60,0.005845,0.026692,0.013296,0.012,0.012,0.025
GNSS-09,61,-0.008711,0.020696,0.035149,0.012,0.012,0.025
GNSS-09,62,-0.007734,-0.007924,0.031464,0.012,0.012,0.025
GNSS-09,63,-0.008439,-0.00724,0.008816,0.012,0.012,0.025
GNSS-09,64,-0.004703,0.01459,0.021975,0.012,0.012,0.025
GNSS-09,65,0.004698,-0.003217,0.008509,0.012,0.012,0.025
GNSS-09,66,0.006259,-0.025773,0.032601,0.012,0.012,0.025
GNSS-09,67,-0.017306,0.03835,-0.002809,0.012,0.012,0.025
GNSS-09,68,-0.000831,-0.008074,-0.000807,0.012,0.012,0.025
GNSS-09,69,-0.000143,-0.004463,0.029594,0.012,0.012,0.025
GNSS-09,70,-0.023247,0.002187,0.008065,0.012,0.012,0.025
GNSS-09,71,-0.012859,0.027597,0.022971,0.012,0.012,0.025
GNSS-09,72,0.008544,-0.002766,0.053034,0.012,0.012,0.025
GNSS-09,73,0.000104,-0.014492,0.03663,0.012,0.012,0.025
GNSS-09,74,-0.011781,-0.000483,0.031476,0.012,0.012,0.025
GNSS-09,75,-0.026645,-0.000576,-0.001699,0.012,0.012,0.025
GNSS-09,76,-0.004945,0.012321,0.044888,0.012,0.012,0.025
GNSS-09,77,0.002093,0.012479,0.010622,0.012,0.012,0.025
GNSS-09,78,-0.010374,-0.010401,0.051708,0.012,0.012,0.025
GNSS-09,79,0.004309,0.019981,0.018406,0.012,0.012,0.025
GNSS-09,80,-0.005256,0.012992,-0.005181,0.012,0.012,0.025
GNSS-09,81,-0.007471,0.003063,0.037144,0.012,0.012,0.025
GNSS-09,82,-0.013722,-0.011424,0.029722,0.012,0.012,0.025
GNSS-09,83,-0.027671,-0.010976,0.051388,0.012,0.012,0.025
GNSS-09,84,-0.032465,0.029632,0.055996,0.012,0.012,0.025
GNSS-09,85,0.004165,0.007121,0.065184,0.012,0.012,0.025
GNSS-09,86,-0.018972,0.001577,0.03892,0.012,0.012,0.025
GNSS-09,87,0.011851,0.007257,0.000555,0.012,0.012,0.025
GNSS-09,88,0.006512,0.003246,0.052653,0.012,0.012,0.025
GNSS-09,89,-0.003033,0.02354,0.038353,0.012,0.012,0.025
GNSS-09,90,-0.00544,0.032026,0.073162,0.012,0.012,0.025
GNSS-09,91,-0.018886,0.007195,0.041986,0.012,0.012,0.025
GNSS-09,92,0.012688,0.012056,0.048904,0.012,0.012,0.025
GNSS-09,93,0.01598,0.008592,0.071316,0.012,0.012,0.025
GNSS-09,94,-0.005473,0.010829,0.096657,0.012,0.012,0.025
GNSS-09,95,0.001973,0.009113,0.016289,0.012,0.012,0.025
GNSS-09,96,-0.025298,0.00441,0.046741,0.012,0.012,0.025
GNSS-09,97,-0.006936,-0.005506,0.04902,0.012,0.012,0.025
GNSS-09,98,-0.004779,0.034993,0.037468,0.012,0.012,0.025
GNSS-09,99,-0.003562,0.016297,0.007541,0.012,0.012,0.025
GNSS-09,100,-0.02065,0.002451,-0.01818,0.012,0.012,0.025
GNSS-09,101,0.010051,0.017216,0.074575,0.012,0.012,0.025
GNSS-09,102,0.006259,0.009229,0.077975,0.012,0.012,0.025
GNSS-09,103,-0.007545,0.030476,-0.000649,0.012,0.012,0.025
GNSS-09,104,-0.01474,-0.000425,-0.007871,0.012,0.012,0.025
GNSS-09,105,-0.007953,0.008315,0.053404,0.012,0.012,0.025
GNSS-09,106,-0.007777,0.006733,0.043856,0.012,0.012,0.025
GNSS-09,107,-0.002327,0.006104,0.015705,0.012,0.012,0.025
GNSS-09,108,-0.006731,0.005769,-0.003081,0.012,0.012,0.025
GNSS-09,109,0.005697,0.031255,0.065813,0.012,0.012,0.025
GNSS-09,110,-0.009118,0.039895,0.061324,0.012,0.012,0.025
GNSS-09,111,-0.002156,-0.020087,0.055264,0.012,0.012,0.025
GNSS-09,112,-0.015152,0.024269,-0.000869,0.012,0.012,0.025
GNSS-09,113,-0.001732,-0.003199,0.033256,0.012,0.012,0.025
GNSS-09,114,-0.002722,0.015397,0.006015,0.012,0.012,0.025
GNSS-09,115,-0.00206,0.001962,0.055473,0.012,0.012,0.025
GNSS-09,116,-0.001915,0.01975,0.040689,0.012,0.012,0.025
GNSS-09,117,-0.015482,0.010522,0.104021,0.012,0.012,0.025
GNSS-09,118,-0.011521,0.009487,-0.016725,0.012,0.012,0.025
GNSS-09,119,-0.003123,0.023451,0.016209,0.012,0.012,0.025
GNSS-09,120,-0.007282,0.013058,-0.004933,0.012,0.012,0.025
GNSS-09,121,-0.02516,0.019457,0.044284,0.012,0.012,0.025
GNSS-09,122,0.002196,0.011918,0.038452,0.012,0.012,0.025
GNSS-09,123,-0.00872,0.008262,0.052763,0.012,0.012,0.025
GNSS-09,124,-0.017642,-0.004478,0.084165,0.012,0.012,0.025
GNSS-09,125,0.012746,-0.003881,0.039917,0.012,0.012,0.025
GNSS-09,126,-0.008931,0.00156,0.033794,0.012,0.012,0.025
GNSS-09,127,-0.022143,0.000651,0.048607,0.012,0.012,0.025
GNSS-09,128,-0.025803,0.021567,0.01056,0.012,0.012,0.025
GNSS-09,129,-0.017903,0.027842,0.028298,0.012,0.012,0.025
GNSS-09,130,0.007478,0.013646,0.031175,0.012,0.012,0.025
GNSS-09,131,-0.001131,0.027439,0.055608,0.012,0.012,0.025
GNSS-09,132,-0.015037,-0.004232,0.029769,0.012,0.012,0.025
GNSS-09,133,-0.019559,0.034661,0.045427,0.012,0.012,0.025
GNSS-09,134,-0.027589,0.010842,0.043039,0.012,0.012,0.025
GNSS-09,135,-0.013108,0.011967,0.076985,0.012,0.012,0.025
GNSS-09,136,8.9e-05,0.030881,0.050378,0.012,0.012,0.025
GNSS-09,137,-0.011278,0.012789,0.003681,0.012,0.012,0.025
GNSS-09,138,-0.024469,0.024739,0.074529,0.012,0.012,0.025
GNSS-09,139,-0.016271,-0.011551,0.047201,0.012,0.012,0.025
GNSS-09,140,-0.024648,0.019082,0.116433,0.012,0.012,0.025
GNSS-09,141,-0.004234,0.004325,0.056613,0.012,0.012,0.025
GNSS-09,142,-0.013211,0.035701,0.070036,0.012,0.012,0.025
GNSS-09,143,-0.003128,0.025906,0.044985,0.012,0.012,0.025
GNSS-09,144,-0.015068,0.019073,0.025572,0.012,0.012,0.025
GNSS-09,145,-0.021055,0.021112,0.052475,0.012,0.012,0.025
GNSS-09,146,-0.017433,0.013286,0.035161,0.012,0.012,0.025
GNSS-09,147,-0.014393,0.003492,0.110826,0.012,0.012,0.025
GNSS-09,148,-0.010309,0.015355,-0.010884,0.012,0.012,0.025
GNSS-09,149,-0.010475,0.023879,0.05706,0.012,0.012,0.025
GNSS-09,150,-0.016872,0.00571,0.099485,0.012,0.012,0.025
GNSS-09,151,-0.008155,0.008817,0.032185,0.012,0.012,0.025
GNSS-09,152,-0.002212,0.021381,0.089383,0.012,0.012,0.025
GNSS-09,153,-0.023894,0.036076,0.054289,0.012,0.012,0.025
GNSS-09,154,-0.017969,0.015186,0.066612,0.012,0.012,0.025
GNSS-09,155,-0.003348,0.015773,0.068061,0.012,0.012,0.025
GNSS-09,156,-0.015362,0.016203,0.062047,0.012,0.012,0.025
GNSS-09,157,-0.017986,0.006479,0.045852,0.012,0.012,0.025
GNSS-09,158,-0.004392,0.02354,0.091938,0.012,0.012,0.025
GNSS-09,159,-0.026302,0.001268,0.040189,0.012,0.012,0.025
GNSS-09,160,-0.011193,0.026614,0.056006,0.012,0.012,0.025
GNSS-09,161,-0.006096,0.019916,0.061341,0.012,0.012,0.025
GNSS-09,162,-0.014349,0.015384,0.053354,0.012,0.012,0.025
GNSS-09,163,0.002175,0.021292,0.105706,0.012,0.012,0.025
GNSS-09,164,-0.035986,0.024445,0.032062,0.012,0.012,0.025
GNSS-09,165,-0.016456,0.017405,0.075133,0.012,0.012,0.025
GNSS-09,166,-0.014866,0.008849,0.08159,0.012,0.012,0.025
GNSS-09,167,-0.010272,0.021281,0.08424,0.012,0.012,0.025
GNSS-09,168,-0.022482,0.013302,0.074294,0.012,0.012,0.025
GNSS-09,169,-0.024241,0.026209,0.077267,0.012,0.012,0.025
GNSS-09,170,-0.046693,0.038094,0.091624,0.012,0.012,0.025
GNSS-09,171,-0.015316,-0.002061,0.04117,0.012,0.012,0.025
GNSS-09,172,-0.013908,0.025837,0.082105,0.012,0.012,0.025
GNSS-09,173,-2.2e-05,0.014396,-0.02071,0.012,0.012,0.025
GNSS-09,174,-0.020547,0.027376,0.079339,0.012,0.012,0.025
GNSS-09,175,-0.022523,0.016762,0.056291,0.012,0.012,0.025
GNSS-09,176,-0.022981,0.039627,0.089762,0.012,0.012,0.025
GNSS-09,177,-0.016114,0.032373,0.079659,0.012,0.012,0.025
GNSS-09,178,-0.020383,0.010052,0.040975,0.012,0.012,0.025
GNSS-09,179,-0.016418,0.030624,-0.024228,0.012,0.012,0.025
GNSS-09,180,-0.035284,0.010658,0.063554,0.012,0.012,0.025
GNSS-09,181,-0.009241,0.024866,0.074144,0.012,0.012,0.025
GNSS-09,182,-0.001134,0.019264,0.067238,0.012,0.012,0.025
GNSS-09,183,-0.021332,0.022815,0.053538,0.012,0.012,0.025
GNSS-09,184,-0.004098,0.023132,0.059386,0.012,0.012,0.025
GNSS-09,185,-0.019799,0.013578,0.096933,0.012,0.012,0.025
GNSS-09,186,0.002569,-0.008942,0.097857,0.012,0.012,0.025
GNSS-09,187,-0.017229,0.026021,0.06946,0.012,0.012,0.025
GNSS-09,188,-0.017099,0.014739,0.049263,0.012,0.012,0.025
GNSS-09,189,-0.017026,0.026475,0.035768,0.012,0.012,0.025
GNSS-09,190,-0.032799,0.027073,0.101474,0.012,0.012,0.025
GNSS-09,191,-0.022632,0.014566,0.130293,0.012,0.012,0.025
GNSS-09,192,-0.02993,0.033798,0.120623,0.012,0.012,0.025
GNSS-09,193,-0.032738,0.018928,0.080067,0.012,0.012,0.025
GNSS-09,194,-0.006847,0.035845,0.107108,0.012,0.012,0.025
GNSS-09,195,-0.029539,0.029232,0.082851,0.012,0.012,0.025
GNSS-09,196,-0.01702,0.029742,0.107374,0.012,0.012,0.025
GNSS-09,197,-0.004434,0.017113,0.11259,0.012,0.012,0.025
GNSS-09,198,-0.009231,0.049514,0.104384,0.012,0.012,0.025
GNSS-09,199,-0.020339,0.005108,0.062964,0.012,0.012,0.025
GNSS-09,200,-0.006893,0.031409,0.120725,0.012,0.012,0.025
GNSS-09,201,-0.003204,0.01782,0.093555,0.012,0.012,0.025
GNSS-09,202,-0.016394,0.033557,0.143676,0.012,0.012,0.025
GNSS-09,203,-0.016421,0.038535,0.090901,0.012,0.012,0.025
GNSS-09,204,-0.022574,0.006035,0.08488,0.012,0.012,0.025
GNSS-09,205,-0.014986,-0.009027,0.074115,0.012,0.012,0.025
GNSS-09,206,-0.004896,0.029744,0.134023,0.012,0.012,0.025
GNSS-09,207,-0.018288,0.030824,0.1087,0.012,0.012,0.025
GNSS-09,208,-0.032744,0.04405,0.11152,0.012,0.012,0.025
GNSS-09,209,-0.015868,0.034844,0.062793,0.012,0.012,0.025
GNSS-09,210,-0.022479,0.055359,0.053093,0.012,0.012,0.025
GNSS-09,211,-0.004658,0.049222,0.1268,0.012,0.012,0.025
GNSS-09,212,-0.002823,0.020109,0.069,0.012,0.012,0.025
GNSS-09,213,-0.020163,0.044945,0.089577,0.012,0.012,0.025
GNSS-09,214,-0.019205,0.021215,0.111885,0.012,0.012,0.025
GNSS-09,215,-0.011867,0.03831,0.13788,0.012,0.012,0.025
GNSS-09,216,-0.009361,0.011516,0.083657,0.012,0.012,0.025
GNSS-09,217,-0.016349,0.042145,0.108151,0.012,0.012,0.025
GNSS-09,218,-0.02509,0.050095,0.107214,0.012,0.012,0.025
GNSS-09,219,-0.019704,0.042132,0.066541,0.012,0.012,0.025
GNSS-09,220,-0.015748,0.03704,0.120959,0.012,0.012,0.025
GNSS-09,221,-0.018616,0.049549,0.088268,0.012,0.012,0.025
GNSS-09,222,-0.021148,0.026959,0.132868,0.012,0.012,0.025
GNSS-09,223,-0.02509,0.029646,0.153071,0.012,0.012,0.025
GNSS-09,224,-0.015245,0.040314,0.126868,0.012,0.012,0.025
GNSS-09,225,-0.021285,0.039396,0.040075,0.012,0.012,0.025
GNSS-09,226,-0.024389,0.024529,0.072051,0.012,0.012,0.025
GNSS-09,227,-0.019077,0.025378,0.119047,0.012,0.012,0.025
GNSS-09,228,-0.000378,0.030791,0.096299,0.012,0.012,0.025
GNSS-09,229,-0.038029,0.035248,0.119213,0.012,0.012,0.025
GNSS-09,230,-0.026658,0.02573,0.087887,0.012,0.012,0.025
GNSS-09,231,-0.026435,0.068019,0.100698,0.012,0.012,0.025
GNSS-09,232,-0.017394,0.010857,0.129904,0.012,0.012,0.025
GNSS-09,233,-0.035019,0.049084,0.149668,0.012,0.012,0.025
GNSS-09,234,-0.031139,0.040249,0.127502,0.012,0.012,0.025
GNSS-09,235,-0.008203,0.059487,0.134665,0.012,0.012,0.025
GNSS-09,236,-0.029815,0.03845,0.107257,0.012,0.012,0.025
GNSS-09,237,-0.019228,0.028254,0.136971,0.012,0.012,0.025
GNSS-09,238,-0.023256,0.031804,0.089099,0.012,0.012,0.025
GNSS-09,239,-0.004158,0.048353,0.128495,0.012,0.012,0.025
GNSS-09,240,-0.026304,0.032965,0.095641,0.012,0.012,0.025
GNSS-09,241,-0.024251,0.036215,0.121346,0.012,0.012,0.025
GNSS-09,242,-0.018348,0.022002,0.124456,0.012,0.012,0.025
GNSS-09,243,-0.044142,0.018445,0.087802,0.012,0.012,0.025
GNSS-09,244,-0.022678,0.051087,0.106179,0.012,0.012,0.025
GNSS-09,245,-0.012519,0.039405,0.117197,0.012,0.012,0.025
GNSS-09,246,-0.043192,0.034065,0.133396,0.012,0.012,0.025
GNSS-09,247,-0.014106,0.050784,0.114324,0.012,0.012,0.025
GNSS-09,248,-0.01072,0.042103,0.173192,0.012,0.012,0.025
GNSS-09,249,-0.049234,0.037118,0.122452,0.012,0.012,0.025
GNSS-09,250,-0.031313,0.042687,0.118688,0.012,0.012,0.025
GNSS-09,251,-0.011472,0.03134,0.139397,0.012,0.012,0.025
GNSS-09,252,-0.034574,0.01716,0.149772,0.012,0.012,0.025
GNSS-09,253,-0.00762,0.024805,0.12865,0.012,0.012,0.025
GNSS-09,254,-0.044213,0.060404,0.12011,0.012,0.012,0.025
GNSS-09,255,-0.02487,0.026313,0.132693,0.012,0.012,0.025
GNSS-09,256,-0.042447,0.052929,0.152411,0.012,0.012,0.025
GNSS-09,257,-0.031458,0.048531,0.150156,0.012,0.012,0.025
GNSS-09,258,-0.032165,0.039319,0.157606,0.012,0.012,0.025
GNSS-09,259,-0.049206,0.056237,0.171825,0.012,0.012,0.025
GNSS-09,260,-0.006527,0.035299,0.116874,0.012,0.012,0.025
GNSS-09,261,-0.011311,0.044686,0.132195,0.012,0.012,0.025
GNSS-09,262,-0.022312,0.044964,0.165258,0.012,0.012,0.025
